no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal accept,air sense,season,date,time,ta,hr
4,0,22,162,53,20.2,0.52,0,2.5,0,summer,2018/7/7,15:00:00,26.1,44
4,0,22,162,53,20.2,0.52,0.5,1.55,0,summer,2018/7/7,15:30:00,27.5,47
4,0,22,162,53,20.2,0.52,2.5,-0.5,0,summer,2018/7/7,16:00:00,27.7,48
4,0,22,162,53,20.2,0.52,0.5,1.5,0,summer,2018/7/7,16:30:00,27,50
4,0,22,162,53,20.2,0.52,-1,1,0,summer,2018/7/7,17:00:00,26.1,42
4,0,22,162,53,20.2,0.52,-1.5,-0.5,0,summer,2018/7/7,17:30:00,25.3,43
4,0,22,162,53,20.2,0.52,1,-1.5,0,summer,2018/7/8,8:50:00,21.8,63
4,0,22,162,53,20.2,0.52,1,-0.5,0,summer,2018/7/8,9:00:00,22.1,62
4,0,22,162,53,20.2,0.52,-2,-2,0,summer,2018/7/8,9:30:00,22.5,57
4,0,22,162,53,20.2,0.52,-0.5,0.5,0,summer,2018/7/8,10:00:00,24.2,55
4,0,22,162,53,20.2,0.52,-0.5,1,0,summer,2018/7/8,10:30:00,25.2,63
4,0,22,162,53,20.2,0.52,-0.5,1.5,0,summer,2018/7/8,11:00:00,25.8,68
4,0,22,162,53,20.2,0.52,-0.5,2,0,summer,2018/7/8,11:30:00,26,64
4,0,22,162,53,20.2,0.52,-0.5,1.5,0,summer,2018/7/8,12:00:00,26.3,62
4,0,22,162,53,20.2,0.52,1.5,-0.5,0,summer,2018/7/8,14:20:00,23.2,55
4,0,22,162,53,20.2,0.52,-0.5,-0.5,0,summer,2018/7/8,14:30:00,22.9,58
4,0,22,162,53,20.2,0.52,-1.5,-1.5,0,summer,2018/7/8,15:00:00,22.6,56
4,0,22,162,53,20.2,0.52,0,1.5,0,summer,2018/7/8,15:30:00,25.2,58
4,0,22,162,53,20.2,0.52,0,2.5,0,summer,2018/7/8,16:00:00,25.7,59
4,0,22,162,53,20.2,0.52,0,2.5,0,summer,2018/7/8,16:30:00,26.1,61
4,0,22,162,53,20.2,0.52,0.5,0.5,0,summer,2018/7/8,17:00:00,26.3,62
4,0,22,162,53,20.2,0.52,1,-0.5,0,summer,2018/7/8,17:30:00,26.5,63
4,0,22,162,53,20.2,0.52,-3,-3,0,summer,2018/7/9,8:50:00,21.7,61
4,0,22,162,53,20.2,0.52,-1.5,-1,0,summer,2018/7/9,9:00:00,22.4,64
4,0,22,162,53,20.2,0.52,-2,-2,0,summer,2018/7/9,9:30:00,22.2,59
4,0,22,162,53,20.2,0.52,-1,0.5,0,summer,2018/7/9,10:00:00,24.7,57
4,0,22,162,53,20.2,0.52,0,1.5,0,summer,2018/7/9,10:30:00,25.4,60
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/9,11:00:00,25.7,60
4,0,22,162,53,20.2,0.52,0,1.5,0,summer,2018/7/9,11:30:00,26,60
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/9,12:00:00,26.2,60
4,0,22,162,53,20.2,0.52,2,-1,0,summer,2018/7/9,14:20:00,25.9,60
4,0,22,162,53,20.2,0.52,2,-1,0,summer,2018/7/9,14:30:00,26.1,60
4,0,22,162,53,20.2,0.52,0,0.5,0,summer,2018/7/9,15:00:00,25,58
4,0,22,162,53,20.2,0.52,-1,0,0,summer,2018/7/9,15:30:00,24.6,60
4,0,22,162,53,20.2,0.52,-1,-1,0,summer,2018/7/9,16:00:00,24.8,53
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/9,16:30:00,24.5,60
4,0,22,162,53,20.2,0.52,0.5,1,0,summer,2018/7/9,17:00:00,24.4,60
4,0,22,162,53,20.2,0.52,0.5,1.5,0,summer,2018/7/9,17:30:00,24.4,61
4,0,22,162,53,20.2,0.52,2.5,-1.5,0,summer,2018/7/10,8:50:00,26.1,59
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/10,9:00:00,26.4,60
4,0,22,162,53,20.2,0.52,1,0,0,summer,2018/7/10,9:30:00,26.9,60
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/10,10:00:00,24.8,59
4,0,22,162,53,20.2,0.52,-1,-1,0,summer,2018/7/10,10:30:00,24.4,56
4,0,22,162,53,20.2,0.52,-2,-1.5,0,summer,2018/7/10,11:00:00,23.7,53
4,0,22,162,53,20.2,0.52,-0.5,0.5,0,summer,2018/7/10,11:30:00,25.1,50
4,0,22,162,53,20.2,0.52,-1.5,-0.5,0,summer,2018/7/10,12:00:00,24.9,49
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/10,14:20:00,24,55
4,0,22,162,53,20.2,0.52,0.5,1.5,0,summer,2018/7/10,14:30:00,24.4,55
4,0,22,162,53,20.2,0.52,0,2.5,0,summer,2018/7/10,15:00:00,25.9,55
4,0,22,162,53,20.2,0.52,-0.5,2,0,summer,2018/7/10,15:30:00,26.7,55
4,0,22,162,53,20.2,0.52,0.5,-0.5,0,summer,2018/7/10,16:00:00,26.8,59
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/10,16:30:00,27.2,60
4,0,22,162,53,20.2,0.52,0.5,1.5,0,summer,2018/7/10,17:00:00,27.4,60
4,0,22,162,53,20.2,0.52,1,1,0,summer,2018/7/10,17:30:00,27.5,61
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/11,8:50:00,26.4,60
4,0,22,162,53,20.2,0.52,2.5,-2.5,0,summer,2018/7/11,9:00:00,26.4,61
4,0,22,162,53,20.2,0.52,2.5,-1.5,0,summer,2018/7/11,9:30:00,26.9,61
4,0,22,162,53,20.2,0.52,-1,0.5,0,summer,2018/7/11,10:00:00,24.5,58
4,0,22,162,53,20.2,0.52,-1.5,0.5,0,summer,2018/7/11,10:30:00,24,54
4,0,22,162,53,20.2,0.52,-2,-2,0,summer,2018/7/11,11:00:00,24,53
4,0,22,162,53,20.2,0.52,-2,-2.5,0,summer,2018/7/11,11:30:00,24.2,54
4,0,22,162,53,20.2,0.52,-3,-3,0,summer,2018/7/11,12:00:00,23.5,53
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/11,14:20:00,23.3,56
4,0,22,162,53,20.2,0.52,0,1.5,0,summer,2018/7/11,14:30:00,23.9,57
4,0,22,162,53,20.2,0.52,0,0.5,0,summer,2018/7/11,15:00:00,24.5,52
4,0,22,162,53,20.2,0.52,0.5,0.5,0,summer,2018/7/11,15:30:00,25.2,51
4,0,22,162,53,20.2,0.52,-0.5,1.5,0,summer,2018/7/11,16:00:00,25.8,53
4,0,22,162,53,20.2,0.52,1,0.5,0,summer,2018/7/11,16:30:00,26.3,53
4,0,22,162,53,20.2,0.52,1,0.5,0,summer,2018/7/11,17:00:00,26.5,55
4,0,22,162,53,20.2,0.52,1,-1,0,summer,2018/7/11,17:30:00,26.8,57
4,0,22,162,53,20.2,0.52,2.5,-1.5,0,summer,2018/7/12,8:50:00,22.1,58
4,0,22,162,53,20.2,0.52,0.5,1.5,0,summer,2018/7/12,9:00:00,23,57
4,0,22,162,53,20.2,0.52,-0.5,0.5,0,summer,2018/7/12,9:30:00,23.5,57
4,0,22,162,53,20.2,0.52,1,0.5,0,summer,2018/7/12,10:00:00,25,56
4,0,22,162,53,20.2,0.52,1.5,-0.5,0,summer,2018/7/12,10:30:00,25.6,56
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/12,11:00:00,26,57
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/12,11:30:00,26.4,57
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/12,12:00:00,26.5,57
4,0,22,162,53,20.2,0.52,2,-2.5,0,summer,2018/7/12,14:20:00,26.1,57
4,0,22,162,53,20.2,0.52,1,1,0,summer,2018/7/12,14:30:00,25,56
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/12,15:00:00,24.4,45
4,0,22,162,53,20.2,0.52,-1,1.5,0,summer,2018/7/12,15:30:00,23.7,53
4,0,22,162,53,20.2,0.52,-1.5,-1.5,0,summer,2018/7/12,16:00:00,23,52
4,0,22,162,53,20.2,0.52,-1.5,-1.5,0,summer,2018/7/12,16:30:00,23.4,56
4,0,22,162,53,20.2,0.52,-0.5,1.5,0,summer,2018/7/12,17:00:00,24.9,63
4,0,22,162,53,20.2,0.52,-1,0.5,0,summer,2018/7/12,17:30:00,25.5,60
4,0,22,162,53,20.2,0.52,2.5,-3,0,summer,2018/7/13,8:50:00,26.2,59
4,0,22,162,53,20.2,0.52,2,-3,0,summer,2018/7/13,9:00:00,26.4,59
4,0,22,162,53,20.2,0.52,1,1,0,summer,2018/7/13,9:30:00,24.9,60
4,0,22,162,53,20.2,0.52,-0.5,2.5,0,summer,2018/7/13,10:00:00,25.3,51
4,0,22,162,53,20.2,0.52,-1.5,-0.5,0,summer,2018/7/13,10:30:00,24.8,47
4,0,22,162,53,20.2,0.52,-2,0.5,0,summer,2018/7/13,11:00:00,25,51
4,0,22,162,53,20.2,0.52,-1,1,0,summer,2018/7/13,11:30:00,24,55
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/13,12:00:00,23.9,55
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/13,14:20:00,25.2,63
4,0,22,162,53,20.2,0.52,2,-1.5,0,summer,2018/7/13,14:30:00,25.6,58
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/13,15:00:00,25.4,48
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/13,15:30:00,25.5,47
4,0,22,162,53,20.2,0.52,1,1.5,0,summer,2018/7/13,16:00:00,25.7,45
4,0,22,162,53,20.2,0.52,2,-1.5,0,summer,2018/7/13,16:30:00,26.8,49
4,0,22,162,53,20.2,0.52,2,2,0,summer,2018/7/13,17:00:00,27.3,52
4,0,22,162,53,20.2,0.52,1,2.5,0,summer,2018/7/13,17:30:00,27.5,53
4,0,22,162,53,20.2,0.52,2.5,0,0,summer,2018/7/16,8:50:00,28.1,54
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/16,9:00:00,28.6,55
4,0,22,162,53,20.2,0.52,3,-2,0,summer,2018/7/16,9:30:00,28.2,58
4,0,22,162,53,20.2,0.52,1.5,1,0,summer,2018/7/16,10:00:00,28.2,56
4,0,22,162,53,20.2,0.52,0,-0.5,0,summer,2018/7/16,10:30:00,24.4,50
4,0,22,162,53,20.2,0.52,0,-0.5,0,summer,2018/7/16,11:00:00,24.4,50
4,0,22,162,53,20.2,0.52,0,-0.5,0,summer,2018/7/16,11:30:00,24.4,50
4,0,22,162,53,20.2,0.52,0,-0.5,0,summer,2018/7/16,12:00:00,24.4,50
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/16,14:20:00,25.7,53
4,0,22,162,53,20.2,0.52,2.5,-3,0,summer,2018/7/16,14:30:00,26,53
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/16,15:00:00,26.9,49
4,0,22,162,53,20.2,0.52,-1,1.5,0,summer,2018/7/16,15:30:00,26.6,50
4,0,22,162,53,20.2,0.52,-1.5,1.5,1,summer,2018/7/16,16:00:00,27.2,46
4,0,22,162,53,20.2,0.52,-3,-3,1,summer,2018/7/16,16:30:00,25.8,46
4,0,22,162,53,20.2,0.52,-3,-3,1,summer,2018/7/16,17:00:00,24.3,49
4,0,22,162,53,20.2,0.52,-3,-3,1,summer,2018/7/16,17:30:00,23.9,50
4,0,22,162,53,20.2,0.52,-3,-3,1,summer,2018/7/16,18:00:00,23.9,50
4,0,22,162,53,20.2,0.52,0,-0.5,0,summer,2018/7/17,8:50:00,22.9,54
4,0,22,162,53,20.2,0.52,0,1,0,summer,2018/7/17,9:00:00,23.4,54
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/17,9:30:00,25,52
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/17,10:00:00,26.1,56
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/17,10:30:00,26.6,58
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/17,11:00:00,27.2,60
4,0,22,162,53,20.2,0.52,1.5,1.5,0,summer,2018/7/17,11:30:00,27.4,57
4,0,22,162,53,20.2,0.52,1.5,3,0,summer,2018/7/17,12:00:00,28,59
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/17,14:20:00,27.6,62
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/17,14:30:00,28.3,63
4,0,22,162,53,20.2,0.52,-1,0.5,1,summer,2018/7/17,15:00:00,26.7,49
4,0,22,162,53,20.2,0.52,-2,-2,1,summer,2018/7/17,15:30:00,24.2,49
4,0,22,162,53,20.2,0.52,-2.5,-2.5,1,summer,2018/7/17,16:00:00,23.9,52
4,0,22,162,53,20.2,0.52,-3,-3,1,summer,2018/7/17,16:30:00,23.9,54
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/17,17:00:00,26.7,54
4,0,22,162,53,20.2,0.52,2,0.5,0,summer,2018/7/17,17:30:00,27.7,54
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/18,8:50:00,27.5,61
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/18,9:00:00,27.8,60
4,0,22,162,53,20.2,0.52,-1,0,1,summer,2018/7/18,9:30:00,24,50
4,0,22,162,53,20.2,0.52,-2,-1,1,summer,2018/7/18,10:00:00,22.8,50
4,0,22,162,53,20.2,0.52,-2.5,-2,1,summer,2018/7/18,10:30:00,22.6,51
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/18,11:00:00,25.7,52
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/18,11:30:00,27.1,54
4,0,22,162,53,20.2,0.52,1,1,0,summer,2018/7/18,12:00:00,27.9,55
4,0,22,162,53,20.2,0.52,-0.5,-1,0,summer,2018/7/18,14:20:00,26.5,49
4,0,22,162,53,20.2,0.52,-1,-1,0,summer,2018/7/18,14:30:00,26.7,50
4,0,22,162,53,20.2,0.52,1,2,0,summer,2018/7/18,15:00:00,27.3,50
4,0,22,162,53,20.2,0.52,1.5,1,0,summer,2018/7/18,15:30:00,27.9,48
4,0,22,162,53,20.2,0.52,-1,-1,1,summer,2018/7/18,16:00:00,23.9,47
4,0,22,162,53,20.2,0.52,-2,-2,1,summer,2018/7/18,16:30:00,23.2,46
4,0,22,162,53,20.2,0.52,-1.5,-1.5,1,summer,2018/7/18,17:00:00,22.9,47
4,0,22,162,53,20.2,0.52,1.5,0,0,summer,2018/7/18,17:30:00,24.6,49
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/19,8:50:00,30.2,56
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/19,9:00:00,30.3,58
4,0,22,162,53,20.2,0.52,2,-2,1,summer,2018/7/19,9:30:00,27.7,45
4,0,22,162,53,20.2,0.52,0,0,1,summer,2018/7/19,10:00:00,26.6,45
4,0,22,162,53,20.2,0.52,-0.5,-0.5,1,summer,2018/7/19,10:30:00,26.1,47
4,0,22,162,53,20.2,0.52,-0.5,2,1,summer,2018/7/19,11:00:00,25.9,47
4,0,22,162,53,20.2,0.52,-1.5,0,1,summer,2018/7/19,11:30:00,26,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,12:00:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,14:20:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,14:30:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,15:00:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,15:30:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,16:00:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,16:30:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,17:00:00,25.9,48
4,0,22,162,53,20.2,0.52,-2,-1,0,summer,2018/7/19,17:30:00,25.9,48
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/20,8:50:00,29.3,52
4,0,22,162,53,20.2,0.52,2.5,-2,0,summer,2018/7/20,9:00:00,29.4,55
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/20,9:30:00,28.3,50
4,0,22,162,53,20.2,0.52,0.5,1,0,summer,2018/7/20,10:00:00,27.5,46
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/20,10:30:00,26.1,44
4,0,22,162,53,20.2,0.52,0,3,0,summer,2018/7/20,11:00:00,25.7,45
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/20,11:30:00,25.6,46
4,0,22,162,53,20.2,0.52,-1,3,0,summer,2018/7/20,12:00:00,25.9,48
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/20,14:20:00,25,49
4,0,22,162,53,20.2,0.52,2.5,-2,0,summer,2018/7/20,14:30:00,25.3,49
4,0,22,162,53,20.2,0.52,0,2,1,summer,2018/7/20,15:00:00,23.1,46
4,0,22,162,53,20.2,0.52,-1,1,1,summer,2018/7/20,15:30:00,22.4,49
4,0,22,162,53,20.2,0.52,-2.5,-2,1,summer,2018/7/20,16:00:00,22,48
4,0,22,162,53,20.2,0.52,-1.5,-1,0,summer,2018/7/20,16:30:00,25,47
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/20,17:00:00,25.9,46
4,0,22,162,53,20.2,0.52,1.5,0,0,summer,2018/7/20,17:30:00,26.3,46
4,0,22,162,53,20.2,0.52,2,-1,0,summer,2018/7/21,8:50:00,27.3,53
4,0,22,162,53,20.2,0.52,2.5,-3,0,summer,2018/7/21,9:00:00,27.6,53
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/21,9:30:00,26.3,49
4,0,22,162,53,20.2,0.52,0,2.5,0,summer,2018/7/21,10:00:00,25.9,46
4,0,22,162,53,20.2,0.52,0.5,2,0,summer,2018/7/21,10:30:00,25.9,47
4,0,22,162,53,20.2,0.52,-0.5,1,0,summer,2018/7/21,11:00:00,26,46
4,0,22,162,53,20.2,0.52,1,0.5,0,summer,2018/7/21,11:30:00,25.9,45
4,0,22,162,53,20.2,0.52,1,0,0,summer,2018/7/21,12:00:00,26,45
4,0,22,162,53,20.2,0.52,3,-3,0,summer,2018/7/21,14:20:00,23.8,47
4,0,22,162,53,20.2,0.52,2,-2,0,summer,2018/7/21,14:30:00,24.2,46
4,0,22,162,53,20.2,0.52,0,2,0,summer,2018/7/21,15:00:00,25.2,46
4,0,22,162,53,20.2,0.52,3,-3,1,summer,2018/7/21,15:30:00,24.8,44
4,0,22,162,53,20.2,0.52,0.5,0,0,summer,2018/7/21,16:00:00,24.7,46
4,0,22,162,53,20.2,0.52,1,2,0,summer,2018/7/21,16:30:00,25.3,45
4,0,22,162,53,20.2,0.52,2,0,0,summer,2018/7/21,17:00:00,25.8,47
4,0,22,162,53,20.2,0.52,2,-1,0,summer,2018/7/21,17:30:00,25.4,46
5,1,24,180,62,19.14,1.05,1.3,-0.5,0,summer,2018/7/7,8:50:00,27.8,54
5,1,24,180,62,19.14,1.05,0.8,0.3,0,summer,2018/7/7,9:00:00,27.4,56
5,1,24,180,62,19.14,1.05,0.4,0.3,0,summer,2018/7/7,9:30:00,27.3,57
5,1,24,180,62,19.14,1.05,0.5,0.5,0,summer,2018/7/7,10:00:00,26.8,53
5,1,24,180,62,19.14,1.05,0.2,1.7,0,summer,2018/7/7,10:30:00,26.5,51
5,1,24,180,62,19.14,1.05,0,1.2,0,summer,2018/7/7,11:00:00,26.7,50
5,1,24,180,62,19.14,1.05,0,1.6,0,summer,2018/7/7,11:30:00,25.7,45
5,1,24,180,62,19.14,1.05,0,2.6,0,summer,2018/7/7,12:00:00,25.7,45
5,1,24,180,62,19.14,1.05,0.9,0.7,0,summer,2018/7/7,14:20:00,25.3,44
5,1,24,180,62,19.14,1.05,0.3,1.6,0,summer,2018/7/7,14:30:00,25.5,47
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/7,15:00:00,25.8,45
5,1,24,180,62,19.14,1.05,0.9,1.3,0,summer,2018/7/7,15:30:00,28.6,43
5,1,24,180,62,19.14,1.05,0.4,1.2,0,summer,2018/7/7,16:00:00,28.5,45
5,1,24,180,62,19.14,1.05,-0.2,2.2,0,summer,2018/7/7,16:30:00,27.7,47
5,1,24,180,62,19.14,1.05,-0.3,1.3,0,summer,2018/7/7,17:00:00,25.8,42
5,1,24,180,62,19.14,1.05,-0.5,1.6,0,summer,2018/7/7,17:30:00,24.9,44
5,1,24,180,62,19.14,1.05,-0.2,1.9,0,summer,2018/7/8,8:50:00,22.6,60
5,1,24,180,62,19.14,1.05,-0.3,2.1,0,summer,2018/7/8,9:00:00,22.8,60
5,1,24,180,62,19.14,1.05,-0.2,1.7,0,summer,2018/7/8,9:30:00,23.4,54
5,1,24,180,62,19.14,1.05,0,1.5,0,summer,2018/7/8,10:00:00,25.6,52
5,1,24,180,62,19.14,1.05,0.1,1.7,0,summer,2018/7/8,10:30:00,26.1,60
5,1,24,180,62,19.14,1.05,0,2.2,0,summer,2018/7/8,11:00:00,26.6,64
5,1,24,180,62,19.14,1.05,0,1.7,0,summer,2018/7/8,11:30:00,27.1,61
5,1,24,180,62,19.14,1.05,0.1,1.7,0,summer,2018/7/8,12:00:00,27.2,59
5,1,24,180,62,19.14,1.05,-0.2,1,0,summer,2018/7/8,14:20:00,23.6,54
5,1,24,180,62,19.14,1.05,-0.3,1.7,0,summer,2018/7/8,14:30:00,23.9,55
5,1,24,180,62,19.14,1.05,-0.2,1.7,0,summer,2018/7/8,15:00:00,23.7,52
5,1,24,180,62,19.14,1.05,0,2.3,0,summer,2018/7/8,15:30:00,26.1,54
5,1,24,180,62,19.14,1.05,0,2.2,0,summer,2018/7/8,16:00:00,26.7,57
5,1,24,180,62,19.14,1.05,0.2,1.7,0,summer,2018/7/8,16:30:00,27,58
5,1,24,180,62,19.14,1.05,0.2,1.3,0,summer,2018/7/8,17:00:00,27.2,59
5,1,24,180,62,19.14,1.05,0.3,1.2,0,summer,2018/7/8,17:30:00,27.4,60
5,1,24,180,62,19.14,1.05,0.2,1.3,0,summer,2018/7/9,8:50:00,23.2,83
5,1,24,180,62,19.14,1.05,0,1.1,0,summer,2018/7/9,9:00:00,23.4,61
5,1,24,180,62,19.14,1.05,0.1,1.3,0,summer,2018/7/9,9:30:00,23.5,55
5,1,24,180,62,19.14,1.05,0.1,1.7,0,summer,2018/7/9,10:00:00,25.8,53
5,1,24,180,62,19.14,1.05,0,1.7,0,summer,2018/7/9,10:30:00,26.5,56
5,1,24,180,62,19.14,1.05,0.1,2.2,0,summer,2018/7/9,11:00:00,26.8,56
5,1,24,180,62,19.14,1.05,0.2,1.4,0,summer,2018/7/9,11:30:00,27,57
5,1,24,180,62,19.14,1.05,0.1,1.4,0,summer,2018/7/9,12:00:00,27.3,57
5,1,24,180,62,19.14,1.05,0.3,0.6,0,summer,2018/7/9,14:20:00,26.5,57
5,1,24,180,62,19.14,1.05,0.1,1.1,0,summer,2018/7/9,14:30:00,26.7,58
5,1,24,180,62,19.14,1.05,0.1,1.1,0,summer,2018/7/9,15:00:00,26,55
5,1,24,180,62,19.14,1.05,0.1,1.4,0,summer,2018/7/9,15:30:00,25.8,57
5,1,24,180,62,19.14,1.05,0.1,1.8,0,summer,2018/7/9,16:00:00,25.3,51
5,1,24,180,62,19.14,1.05,0.1,2.3,0,summer,2018/7/9,16:30:00,25.6,55
5,1,24,180,62,19.14,1.05,0,2.3,0,summer,2018/7/9,17:00:00,25.8,55
5,1,24,180,62,19.14,1.05,0,2.6,0,summer,2018/7/9,17:30:00,26.5,54
5,1,24,180,62,19.14,1.05,1.1,0.7,0,summer,2018/7/10,8:50:00,26.9,57
5,1,24,180,62,19.14,1.05,0.4,0.8,0,summer,2018/7/10,9:00:00,27.4,56
