no,gender,age,height,weight,bmi,griffith,thermal sensation,thermal accept,air sense,season,date,time,ta,hr
5,1,24,180,62,19.14,1.05,0.7,0.3,0,summer,2018/7/10,9:30:00,27.5,58
5,1,24,180,62,19.14,1.05,0,1.3,0,summer,2018/7/10,10:00:00,26.4,54
5,1,24,180,62,19.14,1.05,-0.5,0.3,0,summer,2018/7/10,10:30:00,25.2,54
5,1,24,180,62,19.14,1.05,-0.2,1.3,0,summer,2018/7/10,11:00:00,25,49
5,1,24,180,62,19.14,1.05,-1.2,-0.4,0,summer,2018/7/10,11:30:00,25.4,49
5,1,24,180,62,19.14,1.05,0.1,1.3,0,summer,2018/7/10,12:00:00,24.9,49
5,1,24,180,62,19.14,1.05,0.9,0.5,0,summer,2018/7/10,14:20:00,23.9,55
5,1,24,180,62,19.14,1.05,-0.3,0.7,0,summer,2018/7/10,14:30:00,24.4,55
5,1,24,180,62,19.14,1.05,0,2.2,0,summer,2018/7/10,15:00:00,26.2,54
5,1,24,180,62,19.14,1.05,0.3,1,0,summer,2018/7/10,15:30:00,27.4,55
5,1,24,180,62,19.14,1.05,0.1,1.7,0,summer,2018/7/10,16:00:00,27.3,58
5,1,24,180,62,19.14,1.05,0.3,1.6,0,summer,2018/7/10,16:30:00,27.7,59
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/10,17:00:00,28.1,57
5,1,24,180,62,19.14,1.05,0,1.7,0,summer,2018/7/10,17:30:00,28.3,58
5,1,24,180,62,19.14,1.05,1.2,1.6,0,summer,2018/7/11,8:50:00,27.1,58
5,1,24,180,62,19.14,1.05,0.4,1.5,0,summer,2018/7/11,9:00:00,26.9,60
5,1,24,180,62,19.14,1.05,0.1,0.7,0,summer,2018/7/11,9:30:00,27.6,58
5,1,24,180,62,19.14,1.05,-0.3,0.7,0,summer,2018/7/11,10:00:00,26,53
5,1,24,180,62,19.14,1.05,0.1,1.2,0,summer,2018/7/11,10:30:00,24.8,52
5,1,24,180,62,19.14,1.05,0.2,1.3,0,summer,2018/7/11,11:00:00,25.5,49
5,1,24,180,62,19.14,1.05,0,1.6,0,summer,2018/7/11,11:30:00,24.9,53
5,1,24,180,62,19.14,1.05,-0.2,1.3,0,summer,2018/7/11,12:00:00,24.7,49
5,1,24,180,62,19.14,1.05,-0.2,1,0,summer,2018/7/11,14:20:00,23.8,55
5,1,24,180,62,19.14,1.05,-0.1,1.6,0,summer,2018/7/11,14:30:00,24.3,56
5,1,24,180,62,19.14,1.05,0,1.7,0,summer,2018/7/11,15:00:00,24.8,51
5,1,24,180,62,19.14,1.05,0.1,2.2,0,summer,2018/7/11,15:30:00,25.4,51
5,1,24,180,62,19.14,1.05,0,2.4,0,summer,2018/7/11,16:00:00,26.2,52
5,1,24,180,62,19.14,1.05,0.2,1.8,0,summer,2018/7/11,16:30:00,26.7,52
5,1,24,180,62,19.14,1.05,0,2.3,0,summer,2018/7/11,17:00:00,27.3,53
5,1,24,180,62,19.14,1.05,0.3,2.3,0,summer,2018/7/11,17:30:00,28,52
5,1,24,180,62,19.14,1.05,0.7,0.7,0,summer,2018/7/12,8:50:00,23.3,56
5,1,24,180,62,19.14,1.05,0.4,0.5,0,summer,2018/7/12,9:00:00,23.5,55
5,1,24,180,62,19.14,1.05,-0.6,1.3,0,summer,2018/7/12,9:30:00,24.2,54
5,1,24,180,62,19.14,1.05,-0.2,1.7,0,summer,2018/7/12,10:00:00,26.1,52
5,1,24,180,62,19.14,1.05,0,1.7,0,summer,2018/7/12,10:30:00,26.5,53
5,1,24,180,62,19.14,1.05,0,2.2,0,summer,2018/7/12,11:00:00,26.9,54
5,1,24,180,62,19.14,1.05,0.1,2.2,0,summer,2018/7/12,11:30:00,27,55
5,1,24,180,62,19.14,1.05,0.2,2.2,0,summer,2018/7/12,12:00:00,27.1,55
5,1,24,180,62,19.14,1.05,0.6,0,0,summer,2018/7/12,14:20:00,26.6,56
5,1,24,180,62,19.14,1.05,0.8,0.7,0,summer,2018/7/12,14:30:00,26.1,54
5,1,24,180,62,19.14,1.05,-0.2,1.6,0,summer,2018/7/12,15:00:00,23.7,49
5,1,24,180,62,19.14,1.05,0.6,0.3,0,summer,2018/7/12,15:30:00,24.3,53
5,1,24,180,62,19.14,1.05,0.3,1.3,0,summer,2018/7/12,16:00:00,24.6,49
5,1,24,180,62,19.14,1.05,-0.2,1.7,0,summer,2018/7/12,16:30:00,24.7,53
5,1,24,180,62,19.14,1.05,0.1,2.2,0,summer,2018/7/12,17:00:00,25.2,64
5,1,24,180,62,19.14,1.05,0.1,2.2,0,summer,2018/7/12,17:30:00,25.2,64
5,1,24,180,62,19.14,1.05,0.7,-0.7,0,summer,2018/7/13,8:50:00,27.2,58
5,1,24,180,62,19.14,1.05,1.1,-0.6,0,summer,2018/7/13,9:00:00,27,59
5,1,24,180,62,19.14,1.05,-0.1,0.7,0,summer,2018/7/13,9:30:00,25.8,57
5,1,24,180,62,19.14,1.05,-0.4,1.7,0,summer,2018/7/13,10:00:00,25.3,51
5,1,24,180,62,19.14,1.05,-0.6,1.6,0,summer,2018/7/13,10:30:00,24.3,48
5,1,24,180,62,19.14,1.05,-0.4,1.7,0,summer,2018/7/13,11:00:00,24.9,52
5,1,24,180,62,19.14,1.05,-0.3,2.1,0,summer,2018/7/13,11:30:00,25.3,55
5,1,24,180,62,19.14,1.05,-0.1,2.2,0,summer,2018/7/13,12:00:00,25.4,54
5,1,24,180,62,19.14,1.05,2,-1.2,0,summer,2018/7/13,14:20:00,25.5,63
5,1,24,180,62,19.14,1.05,0.8,0.3,0,summer,2018/7/13,14:30:00,25.7,58
5,1,24,180,62,19.14,1.05,0.3,1.6,0,summer,2018/7/13,15:00:00,25.3,50
5,1,24,180,62,19.14,1.05,0.3,1.6,0,summer,2018/7/13,15:30:00,25.3,50
5,1,24,180,62,19.14,1.05,0.6,0.8,0,summer,2018/7/13,16:00:00,25.2,47
5,1,24,180,62,19.14,1.05,0.4,1.7,0,summer,2018/7/13,16:30:00,27.2,48
5,1,24,180,62,19.14,1.05,0.4,1.7,0,summer,2018/7/13,17:00:00,27.2,48
5,1,24,180,62,19.14,1.05,0.4,1.7,0,summer,2018/7/13,17:30:00,27.2,48
5,1,24,180,62,19.14,1.05,3,-2.7,0,summer,2018/7/16,8:50:00,28.7,53
5,1,24,180,62,19.14,1.05,3,-2.7,0,summer,2018/7/16,9:00:00,28.7,53
5,1,24,180,62,19.14,1.05,3,-2.7,0,summer,2018/7/16,9:30:00,28.7,53
5,1,24,180,62,19.14,1.05,3,-2.7,0,summer,2018/7/16,10:00:00,28.7,53
5,1,24,180,62,19.14,1.05,0.9,-0.2,0,summer,2018/7/16,10:30:00,25.3,52
5,1,24,180,62,19.14,1.05,0.9,-0.2,0,summer,2018/7/16,11:00:00,25.3,52
5,1,24,180,62,19.14,1.05,0.9,-0.2,0,summer,2018/7/16,11:30:00,25.3,52
5,1,24,180,62,19.14,1.05,0.9,-0.2,0,summer,2018/7/16,12:00:00,25.3,52
5,1,24,180,62,19.14,1.05,2.6,-2.2,0,summer,2018/7/16,14:20:00,24.9,54
5,1,24,180,62,19.14,1.05,0.9,0.7,0,summer,2018/7/16,14:30:00,24.9,54
5,1,24,180,62,19.14,1.05,0,1.6,0,summer,2018/7/16,15:00:00,25.5,52
5,1,24,180,62,19.14,1.05,0,2.3,0,summer,2018/7/16,15:30:00,25.6,52
5,1,24,180,62,19.14,1.05,0.1,1.8,1,summer,2018/7/16,16:00:00,25.6,49
5,1,24,180,62,19.14,1.05,-1.4,0,1,summer,2018/7/16,16:30:00,24.6,49
5,1,24,180,62,19.14,1.05,-2,-1.8,1,summer,2018/7/16,17:00:00,23.7,50
5,1,24,180,62,19.14,1.05,-2,-1.9,1,summer,2018/7/16,17:30:00,23.1,52
5,1,24,180,62,19.14,1.05,-2.2,-2.2,1,summer,2018/7/16,18:00:00,22.8,51
5,1,24,180,62,19.14,1.05,0.8,0.6,0,summer,2018/7/17,8:50:00,23.1,54
5,1,24,180,62,19.14,1.05,0.3,0.6,0,summer,2018/7/17,9:00:00,23.4,53
5,1,24,180,62,19.14,1.05,0.1,1.3,0,summer,2018/7/17,9:30:00,24.7,54
5,1,24,180,62,19.14,1.05,0.3,2.3,0,summer,2018/7/17,10:00:00,25.9,57
5,1,24,180,62,19.14,1.05,0.8,0.9,0,summer,2018/7/17,10:30:00,26.6,60
5,1,24,180,62,19.14,1.05,0.4,0.6,0,summer,2018/7/17,11:00:00,27.1,59
5,1,24,180,62,19.14,1.05,0.9,1.2,0,summer,2018/7/17,11:30:00,27,60
5,1,24,180,62,19.14,1.05,0.3,2.3,0,summer,2018/7/17,12:00:00,27.6,60
5,1,24,180,62,19.14,1.05,1.2,-0.7,0,summer,2018/7/17,14:20:00,28.4,61
5,1,24,180,62,19.14,1.05,1.4,-0.7,0,summer,2018/7/17,14:30:00,28.4,62
5,1,24,180,62,19.14,1.05,0.6,0.7,1,summer,2018/7/17,15:00:00,26.7,49
5,1,24,180,62,19.14,1.05,-1,-0.5,1,summer,2018/7/17,15:30:00,24.8,48
5,1,24,180,62,19.14,1.05,-1.2,-0.7,1,summer,2018/7/17,16:00:00,24.5,50
5,1,24,180,62,19.14,1.05,-1.2,-0.7,1,summer,2018/7/17,16:30:00,24.9,52
5,1,24,180,62,19.14,1.05,0.1,2.6,0,summer,2018/7/17,17:00:00,28.3,49
5,1,24,180,62,19.14,1.05,0.2,1.6,0,summer,2018/7/17,17:30:00,29.3,48
5,1,24,180,62,19.14,1.05,3,-3,0,summer,2018/7/18,8:50:00,29.1,60
5,1,24,180,62,19.14,1.05,3,-3,1,summer,2018/7/18,9:00:00,28.3,56
5,1,24,180,62,19.14,1.05,-0.3,1,1,summer,2018/7/18,9:30:00,25.4,48
5,1,24,180,62,19.14,1.05,-0.3,1,1,summer,2018/7/18,10:00:00,24.2,48
5,1,24,180,62,19.14,1.05,-1.3,-1,1,summer,2018/7/18,10:30:00,23.9,50
5,1,24,180,62,19.14,1.05,-1.5,-2,1,summer,2018/7/18,11:00:00,23.7,49
5,1,24,180,62,19.14,1.05,-1.5,-1.5,1,summer,2018/7/18,11:30:00,23.6,50
5,1,24,180,62,19.14,1.05,-1,-1,1,summer,2018/7/18,12:00:00,23.7,51
5,1,24,180,62,19.14,1.05,1.5,-2,0,summer,2018/7/18,14:20:00,28,47
5,1,24,180,62,19.14,1.05,1.5,-1,0,summer,2018/7/18,14:30:00,28.1,48
5,1,24,180,62,19.14,1.05,1.5,-1,0,summer,2018/7/18,15:00:00,28.9,48
5,1,24,180,62,19.14,1.05,2.5,-2,0,summer,2018/7/18,15:30:00,29.3,47
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/18,16:00:00,26.6,42
5,1,24,180,62,19.14,1.05,-0.2,1,1,summer,2018/7/18,16:30:00,25.9,42
5,1,24,180,62,19.14,1.05,-1,-1,1,summer,2018/7/18,17:00:00,25.5,44
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/18,17:30:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/19,8:50:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/19,9:00:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,9:30:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,10:00:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,10:30:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,11:00:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,11:30:00,26.9,45
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,12:00:00,26.9,45
5,1,24,180,62,19.14,1.05,2,-2,0,summer,2018/7/19,14:20:00,29.3,52
5,1,24,180,62,19.14,1.05,2.4,-3,0,summer,2018/7/19,14:30:00,29.6,52
5,1,24,180,62,19.14,1.05,0.5,2,1,summer,2018/7/19,15:00:00,25.6,43
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,15:30:00,25.2,43
5,1,24,180,62,19.14,1.05,0,1,1,summer,2018/7/19,16:00:00,25,45
5,1,24,180,62,19.14,1.05,-1,-1,1,summer,2018/7/19,16:30:00,24.9,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/19,17:00:00,25.2,45
5,1,24,180,62,19.14,1.05,-0.5,0,1,summer,2018/7/19,17:30:00,24.8,45
5,1,24,180,62,19.14,1.05,3,-3,0,summer,2018/7/20,8:50:00,29.1,56
5,1,24,180,62,19.14,1.05,3,-3,0,summer,2018/7/20,9:00:00,29.5,58
5,1,24,180,62,19.14,1.05,0.5,2,0,summer,2018/7/20,9:30:00,27.7,52
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,10:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,10:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,11:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,11:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,12:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,14:20:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,14:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/20,15:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/20,15:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/20,16:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/20,16:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/20,17:00:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/20,17:30:00,27.1,48
5,1,24,180,62,19.14,1.05,0,2,1,summer,2018/7/21,8:50:00,27.1,48
5,1,24,180,62,19.14,1.05,1,-1,0,summer,2018/7/21,9:00:00,27.5,55
5,1,24,180,62,19.14,1.05,0,1,0,summer,2018/7/21,9:30:00,26,50
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/21,10:00:00,25.3,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/21,10:30:00,25.7,48
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/21,11:00:00,25.5,47
5,1,24,180,62,19.14,1.05,0,3,0,summer,2018/7/21,11:30:00,25.5,46
5,1,24,180,62,19.14,1.05,0,3,0,summer,2018/7/21,12:00:00,25.4,47
5,1,24,180,62,19.14,1.05,-0.5,2,0,summer,2018/7/21,14:20:00,24.5,46
5,1,24,180,62,19.14,1.05,-0.5,2,0,summer,2018/7/21,14:30:00,24.5,46
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/21,15:00:00,24.5,46
5,1,24,180,62,19.14,1.05,-0.5,-0.5,1,summer,2018/7/21,15:30:00,24.3,47
5,1,24,180,62,19.14,1.05,-1.5,-2,1,summer,2018/7/21,16:00:00,22.7,49
5,1,24,180,62,19.14,1.05,-0.5,2,0,summer,2018/7/21,16:30:00,25.8,43
5,1,24,180,62,19.14,1.05,-0.5,1.5,0,summer,2018/7/21,17:00:00,26.3,44
5,1,24,180,62,19.14,1.05,0,2,0,summer,2018/7/21,17:30:00,26.3,43
6,1,24,180,62,19.14,1.56,0,2,0,summer,2018/7/11,9:00:00,26.3,43
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,9:30:00,25.4,54
6,1,24,180,62,19.14,1.56,-0.3,2,0,summer,2018/7/11,10:00:00,25.1,54
6,1,24,180,62,19.14,1.56,-0.5,1.7,0,summer,2018/7/11,10:30:00,25,55
6,1,24,180,62,19.14,1.56,-1,1,0,summer,2018/7/11,11:00:00,25,52
6,1,24,180,62,19.14,1.56,-1,1,0,summer,2018/7/11,11:30:00,24.7,52
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,12:00:00,26.5,52
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,14:20:00,26.8,56
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,14:30:00,26.8,56
6,1,24,180,62,19.14,1.56,-0.5,2,0,summer,2018/7/11,15:00:00,25.5,53
6,1,24,180,62,19.14,1.56,-0.5,1.5,0,summer,2018/7/11,15:30:00,25,52
6,1,24,180,62,19.14,1.56,-0.7,1,0,summer,2018/7/11,16:00:00,24.8,54
6,1,24,180,62,19.14,1.56,-1,0.5,0,summer,2018/7/11,16:30:00,24.7,50
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,17:00:00,26.2,53
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/11,17:30:00,26.7,55
6,1,24,180,62,19.14,1.56,0,2.3,0,summer,2018/7/12,8:50:00,26,60
6,1,24,180,62,19.14,1.56,0,2.2,0,summer,2018/7/12,9:00:00,26.1,60
6,1,24,180,62,19.14,1.56,-0.1,1.5,0,summer,2018/7/12,9:30:00,24.8,56
6,1,24,180,62,19.14,1.56,-0.5,1.3,0,summer,2018/7/12,10:00:00,24.7,53
6,1,24,180,62,19.14,1.56,-0.5,1.3,0,summer,2018/7/12,10:30:00,24.6,54
6,1,24,180,62,19.14,1.56,-0.5,0.5,0,summer,2018/7/12,11:00:00,24.5,51
6,1,24,180,62,19.14,1.56,-1.3,0.5,0,summer,2018/7/12,11:30:00,24.6,54
6,1,24,180,62,19.14,1.56,-1.5,-0.5,0,summer,2018/7/12,12:00:00,24.2,49
6,1,24,180,62,19.14,1.56,-0.3,2,0,summer,2018/7/12,14:20:00,26.4,56
6,1,24,180,62,19.14,1.56,-0.3,2,0,summer,2018/7/12,14:30:00,26.3,54
6,1,24,180,62,19.14,1.56,-0.3,2.3,0,summer,2018/7/12,15:00:00,26.4,52
6,1,24,180,62,19.14,1.56,-1,1,0,summer,2018/7/12,15:30:00,24.5,51
6,1,24,180,62,19.14,1.56,-1.5,0.5,0,summer,2018/7/12,16:00:00,24,52
6,1,24,180,62,19.14,1.56,-0.3,1.7,0,summer,2018/7/12,16:30:00,25.5,55
6,1,24,180,62,19.14,1.56,0,2,0,summer,2018/7/12,17:00:00,26,56
6,1,24,180,62,19.14,1.56,0,2,0,summer,2018/7/12,17:30:00,26.2,56
6,1,24,180,62,19.14,1.56,-2,-0.5,0,summer,2018/7/13,8:50:00,23.1,63
6,1,24,180,62,19.14,1.56,-0.5,-0.3,0,summer,2018/7/13,9:00:00,23.5,62
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/13,9:30:00,25.3,62
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/13,10:00:00,25.8,62
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/13,10:30:00,26.2,61
6,1,24,180,62,19.14,1.56,0,2.4,0,summer,2018/7/13,11:00:00,26.6,60
6,1,24,180,62,19.14,1.56,0,2.8,0,summer,2018/7/13,11:30:00,26.7,60
6,1,24,180,62,19.14,1.56,-0.2,1.7,0,summer,2018/7/13,12:00:00,25.2,54
6,1,24,180,62,19.14,1.56,-0.3,2,0,summer,2018/7/13,14:20:00,24.3,57
6,1,24,180,62,19.14,1.56,0,2,0,summer,2018/7/13,14:30:00,24.6,54
6,1,24,180,62,19.14,1.56,-0.2,2,0,summer,2018/7/13,15:00:00,25,52
6,1,24,180,62,19.14,1.56,-0.3,2,0,summer,2018/7/13,15:30:00,25.2,52
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/13,16:00:00,25.5,51
6,1,24,180,62,19.14,1.56,0,2.3,0,summer,2018/7/13,16:30:00,25.4,53
6,1,24,180,62,19.14,1.56,-0.3,1.5,0,summer,2018/7/13,17:00:00,25.2,53
6,1,24,180,62,19.14,1.56,-0.2,1.7,0,summer,2018/7/13,17:30:00,25.2,54
6,1,24,180,62,19.14,1.56,-1.5,-0.5,0,summer,2018/7/14,8:50:00,22.5,62
6,1,24,180,62,19.14,1.56,-1,-0.3,0,summer,2018/7/14,9:00:00,23,66
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,9:30:00,24.7,67
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,10:00:00,25.5,65
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,10:30:00,26,65
6,1,24,180,62,19.14,1.56,0.2,2,0,summer,2018/7/14,11:00:00,26.5,66
6,1,24,180,62,19.14,1.56,-1,1.3,0,summer,2018/7/14,11:30:00,24.9,54
6,1,24,180,62,19.14,1.56,-1,0.5,0,summer,2018/7/14,12:00:00,24.7,53
6,1,24,180,62,19.14,1.56,-1,0.5,0,summer,2018/7/14,14:20:00,23.9,58
6,1,24,180,62,19.14,1.56,-1,0.5,0,summer,2018/7/14,14:30:00,24,58
6,1,24,180,62,19.14,1.56,0,2,0,summer,2018/7/14,15:00:00,25.6,56
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,15:30:00,26.3,54
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,16:00:00,26.9,52
6,1,24,180,62,19.14,1.56,0.5,2.3,0,summer,2018/7/14,16:30:00,27.3,51
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,17:00:00,26,48
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/14,17:30:00,25.8,48
6,1,24,180,62,19.14,1.56,1.5,0,0,summer,2018/7/15,8:50:00,28.2,60
6,1,24,180,62,19.14,1.56,1.5,0,0,summer,2018/7/15,9:00:00,28.2,61
6,1,24,180,62,19.14,1.56,0,1.3,0,summer,2018/7/15,9:30:00,27,53
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/15,10:00:00,26.7,53
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/15,10:30:00,26.4,51
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/15,11:00:00,26,45
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/15,11:30:00,27.3,49
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/15,12:00:00,27.5,50
6,1,24,180,62,19.14,1.56,0.2,2.3,0,summer,2018/7/15,14:20:00,27.6,51
6,1,24,180,62,19.14,1.56,0.3,2,0,summer,2018/7/15,14:30:00,27.7,51
6,1,24,180,62,19.14,1.56,0.2,2,0,summer,2018/7/15,15:00:00,28,52
6,1,24,180,62,19.14,1.56,0.3,2,0,summer,2018/7/15,15:30:00,28.3,51
6,1,24,180,62,19.14,1.56,-0.7,1.5,0,summer,2018/7/15,16:00:00,27,47
6,1,24,180,62,19.14,1.56,-0.2,2,0,summer,2018/7/15,16:30:00,26.8,50
6,1,24,180,62,19.14,1.56,-1,0,0,summer,2018/7/15,17:00:00,26.6,47
6,1,24,180,62,19.14,1.56,-0.7,2,0,summer,2018/7/15,17:30:00,26.7,49
6,1,24,180,62,19.14,1.56,2,-1,0,summer,2018/7/16,8:50:00,28.9,56
6,1,24,180,62,19.14,1.56,2,-1,0,summer,2018/7/16,9:00:00,28.8,58
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/16,9:30:00,27.3,50
6,1,24,180,62,19.14,1.56,0,2.5,0,summer,2018/7/16,10:00:00,26.8,46
6,1,24,180,62,19.14,1.56,-0.3,2.5,0,summer,2018/7/16,10:30:00,26.7,47
6,1,24,180,62,19.14,1.56,-0.5,2.5,0,summer,2018/7/16,11:00:00,25.8,52
